DATAFLOW,LAST UPDATE,freq,unit,sector,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",France,2015,349757.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",France,2016,358248.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",France,2017,374586.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",France,2018,389537.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",France,2019,409021.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Italy,2000,178425.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Italy,2001,182701.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Italy,2002,190078.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Italy,2003,190737.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Italy,2004,199155.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Italy,2005,208059.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Italy,2006,224967.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Italy,2007,232258.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Italy,2008,222498.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Italy,2009,214317.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Italy,2010,225694.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Italy,2011,233151.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Italy,2012,247794.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Italy,2013,242256.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Italy,2014,252293.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Italy,2015,250287.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Italy,2016,245147.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Italy,2017,250821.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Italy,2018,256209.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Italy,2019,261488.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Netherlands,2000,50228.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Netherlands,2001,56641.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Netherlands,2002,58432.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Netherlands,2003,60002.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Netherlands,2004,62566.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Netherlands,2005,65808.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Netherlands,2006,70359.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Netherlands,2007,72540.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Netherlands,2008,75669.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Netherlands,2009,71630.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Netherlands,2010,72910.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Netherlands,2011,72544.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Netherlands,2012,71293.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Netherlands,2013,74309.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Netherlands,2014,78281.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Netherlands,2015,78938.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Netherlands,2016,84323.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Netherlands,2017,87829.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Netherlands,2018,93145.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Netherlands,2019,99891.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Portugal,2000,17233.2,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Portugal,2001,18202.8,,
