DATAFLOW,LAST UPDATE,freq,unit,sector,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Finland,2003,45.2,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Finland,2004,44.9,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Finland,2005,42.1,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Finland,2006,40.2,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Finland,2007,36.0,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Finland,2008,34.7,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Finland,2009,44.1,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Finland,2010,50.1,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Finland,2011,52.0,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Finland,2012,57.9,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Finland,2013,60.8,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Finland,2014,64.8,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Finland,2015,68.8,,
