DATAFLOW,LAST UPDATE,freq,unit,sector,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Italy,2002,43.6,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Italy,2003,43.7,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Italy,2004,43.2,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Italy,2005,43.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Italy,2006,44.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Italy,2007,45.3,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Italy,2008,45.2,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Italy,2009,46.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Italy,2010,45.6,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Italy,2011,45.5,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Italy,2012,47.5,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Italy,2013,48.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Italy,2014,47.9,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Italy,2015,47.8,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Italy,2016,46.6,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Italy,2017,46.3,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Italy,2018,46.1,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Italy,2019,47.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Netherlands,2002,42.6,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Netherlands,2003,42.6,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Netherlands,2004,42.8,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Netherlands,2005,42.9,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Netherlands,2006,44.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Netherlands,2007,43.1,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Netherlands,2008,44.2,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Netherlands,2009,43.4,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Netherlands,2010,43.6,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Netherlands,2011,43.4,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Netherlands,2012,43.8,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Netherlands,2013,44.7,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Netherlands,2014,44.6,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Netherlands,2015,43.4,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Netherlands,2016,44.1,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Netherlands,2017,44.1,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Netherlands,2018,43.9,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Netherlands,2019,44.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Portugal,2002,40.5,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Portugal,2003,39.7,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Portugal,2004,40.1,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Portugal,2005,40.7,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Portugal,2006,41.1,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Portugal,2007,41.6,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Portugal,2008,41.7,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Portugal,2009,40.4,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Portugal,2010,40.5,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Portugal,2011,42.3,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Portugal,2012,42.6,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Portugal,2013,44.7,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Portugal,2014,44.3,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Portugal,2015,43.8,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Portugal,2016,42.9,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Portugal,2017,42.5,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Portugal,2018,42.9,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total general government revenue,Portugal,2019,42.6,,
